devicetime,actual_deg,pred_deg,resid_deg,dev,score01,rule01
2024-12-01 11:35:48,90.06105,71.43097,18.630081,18.954958386715514,1.0,0.0
2024-12-01 11:35:49,90.06105,71.43096,18.630089,18.846668526527793,1.0,0.0
2024-12-01 11:35:52,90.329666,71.43098,18.89869,18.864008774358375,1.0,0.0
2024-12-01 11:35:53,90.18315,71.430984,18.752167,18.82672809892121,1.0,0.0
2024-12-01 11:35:54,89.91453,71.43097,18.483559,18.712338284209192,1.0,0.0
2024-12-01 11:35:55,89.98779,71.43095,18.556847,18.66050772902358,1.0,0.0
2024-12-01 11:35:56,89.98779,71.43094,18.556854,18.62595656869801,1.0,0.0
2024-12-01 11:35:57,89.98779,71.43093,18.556862,18.60292500494581,1.0,0.0
2024-12-01 11:35:58,89.98779,71.43095,18.556847,18.58756554284799,1.0,0.0
2024-12-01 11:35:59,90.06105,71.43097,18.630081,18.601737420817933,1.0,0.0
2024-12-01 11:36:00,90.06105,71.431,18.63005,18.61117516693852,1.0,0.0
2024-12-01 11:36:01,89.98779,71.43102,18.55677,18.593040219528024,1.0,0.0
2024-12-01 11:36:02,89.98779,71.431046,18.556747,18.580942625193163,1.0,0.0
2024-12-01 11:36:04,89.768005,71.43105,18.336952,18.49961248661966,1.0,0.0
2024-12-01 11:36:05,89.768005,71.43105,18.336952,18.445392394237327,1.0,0.0
2024-12-01 11:36:06,89.62149,71.431046,18.190445,18.360409911587908,1.0,0.0
2024-12-01 11:36:07,89.62149,71.43104,18.190453,18.30375746628647,1.0,0.0
2024-12-01 11:36:08,89.645905,71.43102,18.214882,18.2741322765152,1.0,0.0
2024-12-01 11:36:09,89.645905,71.43101,18.214897,18.25438723626404,1.0,0.0
2024-12-01 11:36:10,89.27961,71.431015,17.848595,18.119123046018476,1.0,0.0
2024-12-01 11:36:11,89.27961,71.43103,17.84858,18.028941832925078,1.0,0.0
2024-12-01 11:36:12,89.57265,71.43105,18.141594,18.066492532985208,1.0,0.0
2024-12-01 11:36:13,89.57265,71.431076,18.141571,18.091518703630765,1.0,0.0
2024-12-01 11:36:14,89.42613,71.4311,17.995033,18.059356890473897,1.0,0.0
2024-12-01 11:36:15,89.42613,71.43111,17.995026,18.03791313857114,1.0,0.0
2024-12-01 11:36:16,89.27961,71.431114,17.848495,17.97477392018024,1.0,0.0
2024-12-01 11:36:17,89.27961,71.43112,17.848488,17.93267856478813,1.0,0.0
2024-12-01 11:36:18,89.08424,71.43111,17.653137,17.839498112202506,1.0,0.0
2024-12-01 11:36:19,89.08424,71.43109,17.653152,17.777382896741777,1.0,0.0
2024-12-01 11:36:20,89.08424,71.43109,17.653152,17.73597275310129,1.0,0.0
2024-12-01 11:36:21,89.08424,71.43108,17.65316,17.70836853380581,1.0,0.0
2024-12-01 11:36:22,89.27961,71.43111,17.848503,17.755080060134866,1.0,0.0
2024-12-01 11:36:23,89.27961,71.43113,17.84848,17.786213448293037,1.0,0.0
2024-12-01 11:36:24,89.206345,71.431175,17.77517,17.78253208971489,1.0,0.0
2024-12-01 11:36:25,89.206345,71.43122,17.775124,17.78006259187373,1.0,0.0
2024-12-01 11:36:26,89.27961,71.431244,17.848366,17.802830322479622,1.0,0.0
2024-12-01 11:36:27,89.27961,71.431274,17.848335,17.817998637024175,1.0,0.0
2024-12-01 11:36:28,89.27961,71.43131,17.848297,17.828098131062994,1.0,0.0
2024-12-01 11:36:29,89.27961,71.43135,17.848259,17.83481841143132,1.0,0.0
2024-12-01 11:36:30,89.01099,71.43138,17.579605,17.749747308467235,1.0,0.0
2024-12-01 11:36:31,89.01099,71.43142,17.579567,17.69302052416696,1.0,0.0
2024-12-01 11:36:32,88.79121,71.43148,17.359726,17.58192233349412,1.0,0.0
2024-12-01 11:36:33,88.79121,71.43154,17.359665,17.507836527993476,1.0,0.0
2024-12-01 11:36:34,88.86447,71.4316,17.432869,17.482847337835494,1.0,0.0
2024-12-01 11:36:35,88.86447,71.43167,17.4328,17.46616498954658,1.0,0.0
2024-12-01 11:36:36,88.71795,71.43172,17.286232,17.406187324574024,1.0,0.0
2024-12-01 11:36:37,88.71795,71.43177,17.286179,17.366184412671746,1.0,0.0
2024-12-01 11:36:38,89.01099,71.43182,17.579163,17.437177140999914,1.0,0.0
2024-12-01 11:36:39,89.01099,71.431885,17.579102,17.484485281499943,1.0,0.0
2024-12-01 11:36:41,88.86447,71.43196,17.43251,17.46716031299215,1.0,0.0
2024-12-01 11:36:42,88.86447,71.43207,17.432404,17.45557473014581,1.0,0.0
2024-12-01 11:36:43,88.57143,71.432175,17.139252,17.350133723092,1.0,0.0
2024-12-01 11:36:44,88.57143,71.4323,17.13913,17.279799028285293,1.0,0.0
2024-12-01 11:36:45,88.52258,71.43242,17.090164,17.216587413713633,1.0,0.0
2024-12-01 11:36:46,88.52258,71.43254,17.090042,17.17440564722836,1.0,0.0
2024-12-01 11:36:47,88.449326,71.43267,17.016655,17.121822087572816,1.0,0.0
2024-12-01 11:36:48,88.449326,71.43281,17.016518,17.086720604768598,1.0,0.0
2024-12-01 11:36:49,88.59585,71.43292,17.162926,17.112122309917346,1.0,0.0
2024-12-01 11:36:50,88.59585,71.433044,17.162804,17.129016089912348,1.0,0.0
2024-12-01 11:36:51,88.644684,71.43317,17.211517,17.156516504603026,1.0,0.0
2024-12-01 11:36:52,88.644684,71.43329,17.211395,17.174809424292643,1.0,0.0
2024-12-01 11:36:53,88.37607,71.43344,16.942627,17.097415267236762,1.0,0.0
2024-12-01 11:36:54,88.37607,71.43359,16.942474,17.045768299902633,1.0,0.0
2024-12-01 11:36:55,88.30281,71.43376,16.86905,16.9868618906903,1.0,0.0
2024-12-01 11:36:56,88.30281,71.43394,16.868874,16.94753245919067,1.0,0.0
2024-12-01 11:36:57,88.449326,71.43413,17.015198,16.970087557429196,1.0,0.0
2024-12-01 11:36:58,88.449326,71.43432,17.015007,16.985060711300456,1.0,0.0
2024-12-01 11:36:59,88.52258,71.43451,17.088074,17.019398384356556,1.0,0.0
2024-12-01 11:37:00,88.52258,71.4347,17.087883,17.042226588106196,1.0,0.0
2024-12-01 11:37:01,88.52258,71.43489,17.087692,17.057381812318194,1.0,0.0
2024-12-01 11:37:02,88.52258,71.43505,17.087532,17.067431889364475,1.0,0.0
2024-12-01 11:37:05,88.37607,71.435165,16.940903,17.025255496229963,1.0,0.0
2024-12-01 11:37:06,88.30281,71.43526,16.867554,16.97268823446581,1.0,0.0
2024-12-01 11:37:07,88.30281,71.43533,16.867477,16.937617961974603,1.0,0.0
2024-12-01 11:37:08,88.37607,71.43542,16.94065,16.938628954630204,1.0,0.0
2024-12-01 11:37:09,88.37607,71.43554,16.940529,16.93926225962977,1.0,0.0
2024-12-01 11:37:10,88.30281,71.43566,16.86715,16.91522462409563,1.0,0.0
2024-12-01 11:37:11,88.30281,71.43579,16.86702,16.899156300503858,1.0,0.0
2024-12-01 11:37:12,88.30281,71.43595,16.86686,16.888390679014293,1.0,0.0
2024-12-01 11:37:13,88.30281,71.43613,16.866684,16.88115510599651,1.0,0.0
2024-12-01 11:37:14,88.449326,71.43631,17.013016,16.925108653021113,1.0,0.0
2024-12-01 11:37:15,88.449326,71.436485,17.01284,16.95435252567944,1.0,0.0
2024-12-01 11:37:16,88.449326,71.43668,17.012642,16.97378231936572,1.0,0.0
2024-12-01 11:37:17,88.449326,71.43691,17.012413,16.986659221211262,1.0,0.0
2024-12-01 11:37:18,88.449326,71.437126,17.0122,16.995172614759333,1.0,0.0
2024-12-01 11:37:19,88.449326,71.437294,17.012032,17.00079226156482,1.0,0.0
2024-12-01 11:37:20,88.449326,71.43743,17.011894,17.004492916401286,1.0,0.0
2024-12-01 11:37:21,88.449326,71.43755,17.011772,17.00691932952143,1.0,0.0
2024-12-01 11:37:23,88.449326,71.43765,17.011673,17.00850387755856,1.0,0.0
2024-12-01 11:37:24,88.449326,71.43776,17.011566,17.0095246390755,1.0,0.0
2024-12-01 11:37:25,88.449326,71.43791,17.011414,17.010154284123253,1.0,0.0
2024-12-01 11:37:26,88.449326,71.43805,17.011276,17.01052827112123,1.0,0.0
2024-12-01 11:37:27,88.644684,71.4382,17.206482,17.075846158612073,1.0,0.0
2024-12-01 11:37:28,88.644684,71.43837,17.206314,17.11933546804607,1.0,0.0
2024-12-01 11:37:29,88.71795,71.438515,17.279434,17.172701713397903,1.0,0.0
