devicetime,actual_deg,pred_deg,resid_deg,dev,score01,rule01
2024-12-01 13:38:00,68.40048,64.64865,3.751831,2.896291290388706,0.6722996117835122,0.0
2024-12-01 13:39:00,68.327225,64.03965,4.287575,3.3600524496146065,0.6983329527289336,0.0
2024-12-01 13:40:00,69.89011,63.756413,6.1336937,4.284599531432525,0.7460607444622059,0.0
2024-12-01 13:41:00,73.45543,63.596195,9.859234,6.142810973022074,0.8141128111440968,0.0
2024-12-01 13:42:00,77.826614,63.73363,14.092983,8.79286839729792,0.8839917789449646,0.0
2024-12-01 13:43:00,77.4359,63.826294,13.609604,10.398446892143927,0.9116236583694908,0.0
2024-12-01 13:44:00,71.06227,63.893307,7.1689644,9.321952723424728,0.8942680977392099,0.0
2024-12-01 13:45:00,69.25519,64.157875,5.097313,7.91373945803185,0.8668645809545559,0.0
2024-12-01 13:46:00,69.42613,64.90814,4.51799,6.78182300945613,0.833980360812971,0.0
2024-12-01 13:47:00,81.14774,65.42828,15.71946,9.761035184201223,0.9006622516556292,0.0
2024-12-01 13:48:00,85.689865,65.62392,20.065948,13.19600628491019,0.9502169445078785,0.0
2024-12-01 13:49:00,84.6398,65.67981,18.959991,15.11733467496617,0.9673441424982873,0.0
2024-12-01 13:50:00,80.74481,65.599014,15.145798,15.126822359808177,0.9673441424982873,0.0
2024-12-01 13:51:00,76.15385,65.917816,10.236031,13.496558432743212,0.953185658826216,0.0
2024-12-01 13:52:00,76.849815,68.28511,8.564705,11.852607253501986,0.9337748344370861,0.0
2024-12-01 13:53:00,82.026855,70.63172,11.395134,11.700116159723981,0.9319479333181092,0.0
2024-12-01 13:54:00,82.45421,72.623276,9.830933,11.077054978878488,0.9234985156428408,0.0
2024-12-01 13:55:00,80.78144,74.538055,6.2433853,9.465831757566129,0.8951815482986983,0.0
2024-12-01 13:56:00,75.43346,76.42757,0.9941101,6.641924540851378,0.830098195935145,0.0
2024-12-01 13:57:00,74.26129,79.628784,5.3674927,6.217113919161337,0.8175382507421786,0.0
2024-12-01 13:58:00,72.60074,78.5896,5.988861,6.141029640769016,0.8141128111440968,0.0
2024-12-01 13:59:00,71.86813,78.26988,6.4017487,6.227935979588199,0.8179949760219228,0.0
2024-12-01 14:00:00,71.86813,81.160065,9.291931,7.249267703840049,0.8488239324046586,0.0
2024-12-01 14:01:00,72.51526,84.46828,11.953018,8.81718453205222,0.8842201415848367,0.0
2024-12-01 14:02:00,78.779,87.127,8.348,8.66078954561945,0.881023064626627,0.0
2024-12-01 14:03:00,83.72405,88.55676,4.8327103,7.384763119117395,0.8520210093628683,0.0
2024-12-01 14:04:00,86.71551,87.64891,0.933403,5.234309751123837,0.7853391185202101,0.0
2024-12-01 14:05:00,87.54579,83.754295,3.7914963,4.7533719263677146,0.767526832610185,0.0
2024-12-01 14:06:00,84.6398,79.01402,5.625778,5.044174016992539,0.7784882393240465,0.0
2024-12-01 14:07:00,79.853485,76.810905,3.0425797,4.376975894954661,0.7501712719799041,0.0
2024-12-01 14:08:00,77.533585,75.1556,2.377983,3.710644961057014,0.7209408540762732,0.0
